Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-006	886	5	τεθνηκότας	lemma	θνῄσκω	θνήσκω	
0085-006	888	4	ὥσπερ	postag	c--------	d--------	
0085-006	888	5	οὖν	postag	d--------	g--------	
0085-006	888	5	οὖν	relation	AuxY	AuxZ	
0085-006	889	2	τις	postag	p-s---cn-	p-s---mn-	
0085-006	890	5	ἢ	postag	b--------	c--------	
0085-006	891	2	γὰρ	postag	d--------	g--------	
0085-006	891	3	δὴ	postag	d--------	g--------	
0085-006	892	1	σὲ	postag	p2s---ca-	p-s---fa-	
0085-006	892	2	καὶ	postag	d--------	c--------	
0085-006	892	2	δ’	postag	d--------	g--------	
0085-006	892	3	ἀρκούντως	relation	ADV	OBJ	
0085-006	893	1	τέθνηκας	lemma	θνῄσκω	θνήσκω	
0085-006	893	3	φίλτατ’	lemma	φίλος	φίλτατος	
0085-006	893	3	φίλτατ’	postag	a-p---fvs	a-p---fv-	
0085-006	894-895	1	τοιγὰρ	postag	d--------	g--------	
0085-006	894-895	3	ταὐτῷ	lemma	αὐτός	ταὐτός	
0085-006	894-895	3	ταὐτῷ	postag	p-s---md-	a-s---md-	
0085-006	895	1	θανόντα	lemma	θνῄσκω	θνήσκω	
0085-006	895	2	δ’	postag	d--------	g--------	
0085-006	895	4	μὴ	postag	d--------	c--------	
0085-006	895	4	μὴ	relation	AuxZ	AuxY	
0085-006	895	6	ποτε	postag	d--------	g--------	
0085-006	896-898	4	παῖ	postag	n-s---cv-	n-s---mv-	
0085-006	896-898	7	δ’	postag	b--------	g--------	
0085-006	896-898	16	σὺ	postag	p2s---cn-	p-s---mn-	
0085-006	896-898	18	δὴ	postag	d--------	g--------	
0085-006	896-898	18	δὴ	relation	AuxY	AuxZ	
0085-006	900-901	2	δὴ	postag	d--------	g--------	
0085-006	900-901	2	δὴ	relation	AuxY	AuxZ	
0085-006	900-901	10	πιστὰ	lemma	πιστός	πιστόν	
0085-006	900-901	10	πιστὰ	postag	a-p---nn-	n-p---nn-	
0085-006	900-901	11	δ’	postag	b--------	g--------	
0085-006	900-901	14	[0]	lemma	_	/	
0085-006	902	6	πλέον	lemma	πολύς	πλείων	
0085-006	903	2	σὲ	postag	p2s---ca-	p-s---ma-	
0085-006	903	5	καὶ	postag	b--------	c--------	
0085-006	903	7	μοι	postag	p1s---cd-	p-s---md-	
0085-006	904	4	αὐτὸν	postag	p-s---ma-	a-s---ma-	
0085-006	904	6	σὲ	postag	p2s---ca-	p-s---fa-	
0085-006	905	1	καὶ	postag	d--------	c--------	
0085-006	905	3	γάρ	postag	d--------	g--------	
0085-006	905	5	κρείσσον’	lemma	κρατύς	κρείσσων	
0085-006	906-907	1	τούτῳ	postag	p-s---md-	a-s---md-	
0085-006	906-907	2	θανοῦσα	lemma	θνῄσκω	θνήσκω	
0085-006	906-907	9	τοῦτον	postag	p-s---ma-	a-s---ma-	
0085-006	906-907	12	δ’	postag	b--------	g--------	
0085-006	908	1	ἐγώ	postag	p1s---cn-	p-s---fn-	
0085-006	908	2	σ’	postag	p2s---ca-	p-s---ma-	
0085-006	908	6	δὲ	postag	b--------	g--------	
0085-006	909	2	γὰρ	postag	d--------	g--------	
0085-006	909	4	ἐμοί	postag	p1s---cd-	p-s---md-	
0085-006	910	2	μοῖρα	form	μοῖρα	Μοῖρα	
0085-006	910	3	τούτων	postag	p-p---ng-	a-p---ng-	
0085-006	910	10	[0]	lemma	_	/	
0085-006	911	1	καὶ	postag	d--------	c--------	
0085-006	911	3	τοίνυν	postag	d--------	g--------	
0085-006	911	4	μοῖρ’	form	μοῖρ’	Μοῖρ’	
0085-006	912	1	οὐδὲν	postag	p-s---na-	a-s---na-	
0085-006	912	1	οὐδὲν	relation	ADV	AuxZ	
0085-006	913	2	γάρ	postag	d--------	g--------	
0085-006	913	3	μ’	postag	p1s---ca-	p-s---ma-	
0085-006	914	2	σ’	postag	p2s---ca-	p-s---ma-	
0085-006	915	1	αἰκῶς	lemma	ἀεικής	ἀικής	
0085-006	916	2	δῆθ’	relation	AuxZ	AuxY	
0085-006	916	9	[0]	lemma	_	/	
0085-006	917	2	σοι	postag	p2s---cd-	p-s---fd-	
0085-006	917	3	τοῦτ’	postag	p-s---na-	a-s---na-	
0085-006	918	1	μὴ	postag	d--------	c--------	
0085-006	918	1	μὴ	head	3	2	
0085-006	918	2	ἀλλ’	postag	b--------	d--------	
0085-006	918	3	εἴφ’	lemma	λέγω	εἶπον	
0085-006	918	4	ὁμοίως	relation	ADV	AuxY	
0085-006	918	5	καὶ	postag	d--------	c--------	
0085-006	920	8	[0]	lemma	_	/	
0085-006	921	2	δέ	postag	d--------	g--------	
0085-006	921	3	γ’	postag	d--------	g--------	
0085-006	921	3	γ’	head	5	2	
0085-006	923	1	σύ	postag	p2s---cn-	p-s---fn-	
0085-006	923	2	τοι	postag	d--------	g--------	
0085-006	923	3	σεαυτήν	postag	p2s---fa-	p-s---fa-	
0085-006	923	6	ἐγώ	postag	p1s---cn-	p-s---mn-	
0085-006	925	4	δὲ	postag	b--------	g--------	
0085-006	927	2	γὰρ	postag	d--------	g--------	
0085-006	929	2	κάρτα	relation	ADV	AuxZ	
0085-006	929	8	[0]	lemma	_	/	
0085-006	930	1	ἔκανες	postag	d--------	v2saia---	
0085-006	930	6	καὶ	postag	b--------	c--------	
0085-006	930	8	μὴ	postag	d--------	c--------	
0085-006	930	9	χρεὼν	postag	n-s---nn-	x--------	
0085-006	930	12	[0]	lemma	_	/	
0085-006	931	2	μὲν	postag	d--------	g--------	
0085-006	931	3	οὖν	postag	d--------	g--------	
0085-006	931	3	οὖν	relation	AuxY	AuxZ	
0085-006	931	3	οὖν	head	1	2	
0085-006	931	4	καὶ	postag	b--------	c--------	
0085-006	932-934	2	δὲ	postag	d--------	g--------	
0085-006	932-934	9	τοῦθ’	postag	p-s---na-	a-s---na-	
0085-006	932-934	9	τοῦθ’	relation	OBJ	OBJ_AP	
0085-006	932-934	9	τοῦθ’	head	11	12	
0085-006	932-934	10	ὅμως	postag	d--------	c--------	
0085-006	932-934	12	,	relation	AuxX	APOS	
0085-006	932-934	12	,	head	0	11	
0085-006	932-934	15	μὴ	postag	d--------	g--------	
0085-006	932-934	16	πανώλεθρον	relation	ADV	ATV	
0085-006	932-934	17	πεσεῖν	relation	APOS	OBJ_AP	
0085-006	932-934	17	πεσεῖν	head	9	12	
0085-006	935-936	2	μὲν	postag	d--------	g--------	
0085-006	935-936	3	δίκα	relation	SBJ	SBJ_AP	
0085-006	935-936	3	δίκα	head	1	6	
0085-006	935-936	6	,	relation	AuxX	APOS	
0085-006	935-936	6	,	head	0	1	
0085-006	935-936	8	ποινά	relation	APOS	SBJ_AP	
0085-006	935-936	8	ποινά	head	3	6	
0085-006	937-938	2	δ’	postag	d--------	g--------	
0085-006	937-938	8	λέων	relation	SBJ	SBJ_AP	
0085-006	937-938	8	λέων	head	1	9	
0085-006	937-938	9	,	relation	AuxX	APOS	
0085-006	937-938	9	,	head	0	1	
0085-006	937-938	11	Ἄρης	relation	APOS	SBJ_AP	
0085-006	937-938	11	Ἄρης	head	8	9	
0085-006	939-941	1	ἔλασε	relation	PRED	PRED_CO	
0085-006	939-941	1	ἔλασε	head	0	2	
0085-006	939-941	2	δ’	postag	d--------	g--------	
0085-006	939-941	2	δ’	relation	AuxY	COORD	
0085-006	939-941	2	δ’	head	1	0	
0085-006	939-941	4	τὸ	postag	l-s---na-	p-s---na-	
0085-006	942-945	2	ὦ	relation	AuxZ	ExD	
0085-006	942-945	6	κακῶν	relation	ATR_CO	ATR_AP_CO	
0085-006	942-945	7	καὶ	postag	b--------	c--------	
0085-006	942-945	7	καὶ	head	5	13	
0085-006	942-945	9	τριβᾶς	relation	ATR_CO	ATR_AP_CO	
0085-006	942-945	13	,	relation	AuxX	APOS	
0085-006	942-945	13	,	head	0	5	
0085-006	942-945	15	τύχας	relation	APOS	ATR_AP	
0085-006	942-945	15	τύχας	head	7	13	
