Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-001	929	6	[0]	lemma	_	/	
0085-001	930-933	3	ἂν	postag	d--------	g--------	
0085-001	930-933	9	καὶ	postag	b--------	c--------	
0085-001	930-933	10	γὰρ	postag	d--------	g--------	
0085-001	930-933	11	πρέπει	relation	ExD	PRED_PA	
0085-001	930-933	19	φῶ	postag	v1spsa---	v1s-sa---	
0085-001	930-933	22	τίνος	postag	p-s---cg-	p-s---mg-	
0085-001	930-933	22	τίνος	relation	ADV_CO	OBJ_CO	
0085-001	930-933	23	τ’	postag	b--------	g--------	
0085-001	930-933	24	ἀφαιρεθεὶς	relation	ADV	ATV	
0085-001	934-935	3	ταῦτα	postag	p-p---na-	a-p---na-	
0085-001	935-936	3	δ’	postag	b--------	g--------	
0085-001	935-936	3	δ’	relation	AuxY	COORD	
0085-001	935-936	3	δ’	head	8	0	
0085-001	935-936	7	λαβῇ	relation	ADV	AuxP	
0085-001	935-936	8	ἔλυσεν	relation	PRED	PRED_CO	
0085-001	935-936	8	ἔλυσεν	head	0	3	
0085-001	936-937	10	[0]	lemma	_	/	
0085-001	938	2	σοι	postag	p2s---cd-	p-s----d-	
0085-001	938-939	5	σύ	postag	p2s---cn-	p-s---mn-	
0085-001	938-939	6	τ’	postag	b--------	g--------	
0085-001	938-939	7	αὐτὸς	postag	p-s---mn-	a-s---mn-	
0085-001	938-939	7	αὐτὸς	relation	ADV	ATV	
0085-001	938-939	8	χοἰ	lemma	καί	ὁ	
0085-001	938-939	8	χοἰ	postag	b--------	l-p---mn-	
0085-001	938-939	10	σέθεν	postag	p2s---cg-	p-s----g-	
0085-001	940-941	1	ταύτας	postag	p-p---fa-	a-p---fa-	
0085-001	940-941	2	δ’	postag	d--------	g--------	
0085-001	940-941	3	ἑκούσας	relation	ADV	ATV	
0085-001	940-941	4	μὲν	postag	d--------	g--------	
0085-001	940-941	9	ἄν	postag	d--------	g--------	
0085-001	942-944	1	τοία	relation	ATR	ATR_AP	
0085-001	942-944	1	τοία	head	7	9	
0085-001	942-944	2	δὲ	postag	d--------	g--------	
0085-001	942-944	6	μία	postag	m-s---fn-	a-s---fn-	
0085-001	942-944	9	,	relation	AuxX	APOS	
0085-001	942-944	9	,	head	0	7	
0085-001	942-944	11	ἐκδοῦναι	relation	APOS	ATR_AP	
0085-001	942-944	11	ἐκδοῦναι	head	1	9	
0085-001	946-949	1	ταῦτ’	postag	p-p---nn-	a-p---nn-	
0085-001	946-949	6	οὐ	postag	d--------	g--------	
0085-001	946-949	7	δ’	postag	b--------	g--------	
0085-001	946-949	11	κατεσφραγισμένα	postag	v-prpenn-	v--rpenn-	
0085-001	946-949	13	σαφῆ	relation	ADV	AtvV	
0085-001	946-949	14	δ’	postag	b--------	g--------	
0085-001	949	2	δ’	postag	d--------	g--------	
0085-001	951	2	δὲ	postag	d--------	g--------	
0085-001	951	4	καὶ	postag	b--------	c--------	
0085-001	951	7	ἄρσεσιν	postag	a-p---md-	n-p---md-	
0085-001	952-953	2	ἄρσενάς	postag	a-p---ma-	n-p---ma-	
0085-001	952-953	2	ἄρσενάς	relation	ADV	ATV	
0085-001	952-953	3	τοι	postag	d--------	g--------	
0085-001	952-953	3	τοι	relation	AuxY	AuxZ	
0085-001	954-956	1	ὑμεῖς	postag	p2p---cn-	p-p---fn-	
0085-001	954-956	2	δὲ	postag	d--------	g--------	
0085-001	957-958	1	καὶ	postag	d--------	c--------	
0085-001	957-958	1	καὶ	relation	AuxY	COORD	
0085-001	957-958	1	καὶ	head	10	0	
0085-001	957-958	5	μὲν	postag	d--------	g--------	
0085-001	957-958	10	δ’	postag	b--------	g--------	
0085-001	957-958	10	δ’	head	0	1	
0085-001	957-958	11	οὐ	postag	d--------	g--------	
0085-001	957-958	12	δ’	postag	b--------	g--------	
0085-001	957-958	12	δ’	relation	AuxY	AuxZ	
0085-001	957-958	13	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	959-960	2	ὑμίν	postag	p2p---cd-	p-p----d-	
0085-001	959-960	9	ἄλλων	postag	p-p---mg-	a-p---mg-	
0085-001	960-961	2	δέ	postag	d--------	g--------	
0085-001	960-961	3	τις	postag	p-s---cn-	p-s---fn-	
0085-001	960-961	9	καὶ	postag	d--------	c--------	
0085-001	960-961	13	[0]	lemma	_	/	
0085-001	962-963	1	τούτων	postag	p-p---ng-	a-p---ng-	
0085-001	962-963	4	καὶ	postag	b--------	c--------	
0085-001	962-963	7	πάρεστι	relation	ExD	PRED_PA	
0085-001	963-965	2	δ’	postag	d--------	g--------	
0085-001	963-965	3	ἐγὼ	postag	p1s---cn-	p-s---mn-	
0085-001	963-965	5	τε	postag	b--------	g--------	
0085-001	963-965	8	ὧνπερ	lemma	ὅσπερ	ὅς	
0085-001	963-965	13	[0]	lemma	_	/	
0085-001	968-970	2	δὲ	postag	d--------	g--------	
0085-001	968-970	3	πρόφρων	relation	ADV	AtvV	
0085-001	968-970	8	Δαναόν	lemma	Δαναός	δαναός	
0085-001	968-970	8	Δαναόν	postag	a-s---ma-	n-s---ma-	
0085-001	968-970	8	Δαναόν	relation	OBJ	OBJ_AP	
0085-001	968-970	8	Δαναόν	head	1	9	
0085-001	968-970	9	,	relation	AuxX	APOS	
0085-001	968-970	9	,	head	0	1	
0085-001	968-970	10	πρόνοον	relation	APOS_CO	OBJ_AP_CO	
0085-001	968-970	11	καὶ	postag	b--------	c--------	
0085-001	968-970	11	καὶ	head	8	9	
0085-001	968-970	12	βούλαρχον	relation	APOS_CO	OBJ_AP_CO	
0085-001	970-972	1	τοῦ	postag	l-s---mg-	p-s---mg-	
0085-001	970-972	2	γὰρ	postag	d--------	g--------	
0085-001	970-972	10	καὶ	postag	b--------	c--------	
0085-001	970-972	14	[0]	lemma	_	/	
0085-001	970-972	15	[1]	lemma	_	/	
0085-001	972-974	2	τις	postag	p-s---cn-	p-s---mn-	
0085-001	972-974	3	ἐπειπεῖν	lemma	ἐπιλέγω	ἐπεῖπον	
0085-001	972-974	8	[0]	lemma	_	/	
0085-001	974	2	δὲ	postag	d--------	g--------	
0085-001	975-979	2	τ’	postag	b--------	g--------	
0085-001	975-979	4	καὶ	postag	b--------	c--------	
0085-001	975-979	15	ὡς	postag	c--------	d--------	
0085-001	975-979	19	Δαναὸς	postag	a-s---mn-	n-s---mn-	
0085-001	980-982	2	παῖδες	postag	n-p---cv-	n-p---fv-	
0085-001	980-982	4	Ἀργείοισιν	lemma	Ἀργεῖος	̓ἀργεῖος	
0085-001	980-982	6	χρεών	postag	v-sppamn-	x--------	
0085-001	980-982	9	τε	postag	b--------	g--------	
0085-001	980-982	11	θ’	postag	b--------	g--------	
0085-001	980-982	13	ὡς	postag	c--------	d--------	
0085-001	980-982	15	,	relation	AuxX	UNDEFINED	
0085-001	980-982	21	σωτῆρες	head	26	25	
0085-001	980-982	23	διχορρόπως	head	26	25	
0085-001	980-982	25	[0]	lemma	_	/	
0085-001	983-984	1	καί	postag	d--------	c--------	
0085-001	983-984	1	καί	relation	AuxY	COORD	
0085-001	983-984	1	καί	head	11	0	
0085-001	983-984	2	μου	postag	p1s---cg-	p-s---mg-	
0085-001	983-984	4	μὲν	postag	d--------	g--------	
0085-001	983-984	11	ἤκουσαν	relation	PRED	ADV	
0085-001	983-984	11	ἤκουσαν	head	0	1	
0085-001		14	καὶ	postag	b--------	c--------	
0085-001		14	καὶ	relation	AuxY	AuxX	
0085-001	989-990	7	σέβεσθαι	lemma	σέβω	σέβομαι	
0085-001	989-990	9	χρεών	postag	v-sppamn-	x--------	
0085-001	991-993	1	καὶ	postag	d--------	c--------	
0085-001	991-993	2	ταῦθ’	postag	p-p---na-	a-p---na-	
0085-001	991-993	2	ταῦθ’	relation	OBJ	OBJ_AP	
0085-001	991-993	2	ταῦθ’	head	4	11	
0085-001	991-993	8	ἄλλοις	postag	p-p---nd-	a-p---nd-	
0085-001	991-993	11	,	relation	AuxX	APOS	
0085-001	991-993	11	,	head	0	4	
0085-001	991-993	14	ἐξελέγχεσθαι	relation	APOS	OBJ_AP	
0085-001	991-993	14	ἐξελέγχεσθαι	head	2	11	
0085-001	994-995	2	δ’	postag	d--------	g--------	
0085-001	994-995	11	τ’	postag	b--------	g--------	
0085-001	994-995	12	εἰπεῖν	lemma	λέγω	εἶπον	
0085-001	994-995	15	πως	postag	d--------	g--------	
0085-001	994-995	17	[0]	lemma	_	/	
0085-001	996-997	1	ὑμᾶς	lemma	ὑμεῖς	ὑμός	
0085-001	996-997	1	ὑμᾶς	postag	p2p---ca-	a-s---fg-	
0085-001	996-997	2	δ’	postag	d--------	g--------	
0085-001	996-997	4	μὴ	postag	d--------	c--------	
0085-001	996-997	6	ἐμέ	postag	p1s---ca-	p-s---ma-	
0085-001	998	3	δ’	postag	b--------	g--------	
0085-001	998	5	οὐδαμῶς	relation	ADV	AuxZ	
0085-001	998	7	[0]	lemma	_	/	
0085-001	999	2	δὲ	postag	d--------	g--------	
0085-001	999	4	καὶ	postag	b--------	c--------	
0085-001	999	8	μήν	postag	d--------	g--------	
0085-001	999	10	[0]	lemma	_	/	
0085-001	999	10	[0]	relation	ExD	PRED_PA	
0085-001	1000	1	καὶ	postag	d--------	c--------	
0085-001	1000	1	καὶ	relation	AuxY	COORD	
0085-001	1000	1	καὶ	head	7	0	
0085-001	1000	4	καὶ	postag	b--------	c--------	
0085-001	1000	7	[0]	lemma	_	/	
0085-001	1000	7	[0]	relation	PRED	PRED_CO	
0085-001	1000	7	[0]	head	0	1	
0085-001	1001-1005	1	?	relation	AuxK	AuxX	
0085-001	1001-1005	5	Κύπρις	lemma	Κύπρις	κύπρις	
0085-001	1001-1005	6	καλωρα	relation	UNDEFINED	ATR	
0085-001	1001-1005	8	θωσμένειν	relation	UNDEFINED	OBJ	
0085-001	1001-1005	9	ἐρῶ	lemma	λέγω	ἐράω	
0085-001	1001-1005	9	ἐρῶ	postag	v1sfia---	v1spsa---	
0085-001	1001-1005	11	?	relation	AuxK	AuxX	
0085-001	1001-1005	12	καὶ	postag	b--------	c--------	
0085-001	1001-1005	18	τις	postag	p-s---cn-	p-s---mn-	
0085-001	1006-1009	2	ταῦτα	postag	p-p---na-	a-p---na-	
0085-001	1006-1009	3	μὴ	postag	d--------	c--------	
0085-001	1006-1009	4	πάθωμεν	relation	PRED	PRED_CO	
0085-001	1006-1009	4	πάθωμεν	head	0	16	
0085-001	1006-1009	9	δὲ	postag	b--------	g--------	
0085-001	1006-1009	11	οὕνεκ’	postag	r--------	c--------	
0085-001	1006-1009	15	μη	postag	d--------	g--------	
0085-001	1006-1009	16	δ’	postag	b--------	g--------	
0085-001	1006-1009	16	δ’	relation	AuxY	COORD	
0085-001	1006-1009	16	δ’	head	4	0	
0085-001	1006-1009	18	ἡμῖν	postag	p1p---cd-	p-p---md-	
0085-001	1006-1009	21	δ’	postag	b--------	g--------	
0085-001	1006-1009	21	δ’	head	4	16	
0085-001	1006-1009	26	[0]	lemma	_	/	
0085-001	1009-1011	2	δὲ	postag	d--------	g--------	
0085-001	1009-1011	3	καὶ	postag	d--------	c--------	
0085-001	1009-1011	5	πάρα	lemma	πάρειμι	παρά	
0085-001	1009-1011	5	πάρα	postag	v3ppia---	r--------	
0085-001	1009-1011	6	τὴν	postag	l-s---fa-	p-s---fa-	
0085-001	1009-1011	7	μὲν	postag	d--------	g--------	
0085-001	1009-1011	8	Πελασγός	lemma	Πελασγός	πελασγός	
0085-001	1009-1011	10	τὴν	postag	l-s---fa-	p-s---fa-	
0085-001	1009-1011	11	δὲ	postag	b--------	g--------	
0085-001	1009-1011	12	καὶ	postag	d--------	c--------	
0085-001	1009-1011	20	[0]	lemma	_	/	
0085-001	1011	4	[0]	lemma	_	/	
0085-001	1012-1013	1	μόνον	lemma	μόνον	μόνος	
0085-001	1012-1013	1	μόνον	postag	d--------	a-s---nn-	
0085-001	1012-1013	12	πλέον	lemma	πολύς	πλέος	
0085-001	1012-1013	12	πλέον	postag	a-s---nnc	a-s---nn-	
0085-001	1014	1	τἄλλ’	postag	p-s---na-	a-s---na-	
0085-001	1015	2	δ’	postag	d--------	g--------	
0085-001	1015	4	οὕνεκ’	postag	r--------	c--------	
0085-001	1016-1017	2	γάρ	postag	d--------	g--------	
0085-001	1016-1017	4	μὴ	postag	d--------	c--------	
0085-001	1018-1021	1	ἴτε	lemma	ἔρχομαι	εἶμι	
0085-001	1018-1021	2	μὰν	postag	d--------	g--------	
0085-001	1018-1021	4	μάκαρας	postag	a-p---ma-	n-p---ma-	
0085-001	1018-1021	8	τε	postag	b--------	g--------	
0085-001	1018-1021	9	καὶ	postag	b--------	c--------	
0085-001	1018-1021	13	περιναίουσιν	postag	v3ppia---	v3ppi----	
0085-001	1022-1023	1	ὑποδέξασθε	relation	PRED	PRED_CO	
0085-001	1022-1023	1	ὑποδέξασθε	head	0	2	
0085-001	1022-1023	2	δ’	postag	d--------	g--------	
0085-001	1022-1023	2	δ’	relation	AuxY	COORD	
0085-001	1022-1023	2	δ’	head	1	0	
0085-001	1023-1025	2	δὲ	postag	d--------	g--------	
0085-001	1023-1025	8	μη	postag	d--------	g--------	
0085-001	1023-1025	9	δ’	postag	b--------	g--------	
0085-001	1026-1029	2	δ’	postag	d--------	g--------	
0085-001	1026-1029	9	πολύτεκνοι	relation	ADV	ATV	
0085-001	1026-1029	13	γαίας	lemma	γῆ	γαῖα	
0085-001	1026-1029	18	[0]	lemma	_	/	
0085-001	1030-1032	1	ἐπίδοι	lemma	ἐφοράω	ἐπεῖδον	
0085-001	1030-1032	2	δ’	postag	d--------	g--------	
0085-001	1030-1032	3	Ἄρτεμις	lemma	Ἄρτεμις	῎ἄρτεμις	
0085-001	1030-1032	8	μη	postag	d--------	g--------	
0085-001	1030-1032	9	δ’	postag	b--------	g--------	
0085-001	1033	1	στυγίων	lemma	στύγιος	αδj	
0085-001	1033	1	στυγίων	postag	a-s---ng-	---------	
0085-001	1034-1035	1	Κύπριδος	lemma	Κύπρις	κύπρις	
0085-001	1034-1035	2	δ’	postag	d--------	g--------	
0085-001	1034-1035	8	δύναται	relation	ExD	PRED	
0085-001	1034-1035	8	δύναται	head	4	0	
0085-001	1034-1035	9	γὰρ	postag	d--------	g--------	
0085-001	1036-1037	1	τίεται	relation	PRED	PRED_CO	
0085-001	1036-1037	1	τίεται	head	0	2	
0085-001	1036-1037	2	δ’	postag	d--------	g--------	
0085-001	1036-1037	2	δ’	relation	AuxY	COORD	
0085-001	1036-1037	2	δ’	head	1	0	
0085-001	1036-1037	4	θεὸς	relation	ADV	ATV	
0085-001	1036-1037	7	σεμνοῖς	lemma	σεμνός	σεμνόν	
0085-001	1036-1037	7	σεμνοῖς	postag	a-p---nd-	n-p---nd-	
0085-001	1038-1040	1	μετάκοινοι	relation	ADV	ATV	
0085-001	1038-1040	2	δὲ	postag	d--------	g--------	
0085-001	1038-1040	2	δὲ	relation	AuxY	COORD	
0085-001	1038-1040	2	δὲ	head	5	0	
0085-001	1038-1040	5	πάρεισιν	postag	v3ppia---	v3spia---	
0085-001	1038-1040	5	πάρεισιν	relation	PRED	PRED_CO	
0085-001	1038-1040	5	πάρεισιν	head	0	2	
0085-001	1038-1040	6	πόθος	form	πόθος	Πόθος	
0085-001	1038-1040	8	τ’	postag	b--------	g--------	
0085-001	1038-1040	9	οὐδὲν	postag	p-s---nn-	a-s---nn-	
0085-001	1041-1042	1	δέδοται	relation	PRED	PRED_CO	
0085-001	1041-1042	1	δέδοται	head	0	2	
0085-001	1041-1042	2	δ’	postag	d--------	g--------	
0085-001	1041-1042	2	δ’	relation	AuxY	COORD	
0085-001	1041-1042	2	δ’	head	1	0	
0085-001	1041-1042	3	ἁρμονίᾳ	form	ἁρμονίᾳ	Ἁρμονίᾳ	
0085-001	1041-1042	8	τ’	postag	b--------	g--------	
0085-001	1041-1042	9	ἐρώτων	form	ἐρώτων	Ἐρώτων	
0085-001	1043-1044	2	δ’	postag	d--------	g--------	
0085-001	1043-1044	5	τ’	postag	b--------	g--------	
0085-001	1043-1044	8	θ’	postag	b--------	g--------	
0085-001	1045-1046	2	ποτ’	lemma	ποτέ	πρός	
0085-001	1045-1046	2	ποτ’	postag	d--------	r--------	
0085-001	1045-1046	2	ποτ’	relation	ADV	AuxZ	
0085-001	1047	2	τί	relation	ADV	AuxZ	
0085-001	1047	3	τοι	postag	d--------	g--------	
0085-001	1047	7	τὸ	postag	l-s---nn-	p-s---nn-	
0085-001	1047	8	γένοιτ’	postag	v3saom---	v3sao----	
0085-001	1047	9	ἄν	postag	d--------	g--------	
0085-001	1050-1051	3	δὲ	postag	b--------	g--------	
0085-001	1050-1051	3	δὲ	relation	AuxY	COORD	
0085-001	1050-1051	3	δὲ	head	8	0	
0085-001	1050-1051	8	πέλοι	relation	PRED	PRED_CO	
0085-001	1050-1051	8	πέλοι	head	0	3	
0085-001	1052-1053	7	μοι	postag	p1s---cd-	p-s---md-	
0085-001	1054	1	τὸ	postag	l-s---nn-	p-s---nn-	
0085-001	1054	2	μὲν	postag	d--------	g--------	
0085-001	1054	3	ἂν	postag	d--------	g--------	
0085-001	1054	4	βέλτατον	lemma	ἀγαθός	βέλτιστος	
0085-001	1054	4	βέλτατον	postag	a-s---nns	a-s---nn-	
0085-001	1055	1	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	1055	2	δὲ	postag	d--------	g--------	
0085-001	1055	4	ἂν	postag	d--------	g--------	
0085-001	1056	1	σὺ	postag	p2s---cn-	p-s----n-	
0085-001	1056	2	δέ	postag	d--------	g--------	
0085-001	1056	3	γ’	postag	d--------	g--------	
0085-001	1056	3	γ’	head	1	2	
0085-001	1057-1058	2	δὲ	postag	d--------	g--------	
0085-001	1057-1058	4	φρένα	relation	OBJ	OBJ_AP	
0085-001	1057-1058	4	φρένα	head	6	7	
0085-001	1057-1058	5	δίαν	form	δίαν	Δίαν	
0085-001	1057-1058	7	,	relation	AuxX	APOS	
0085-001	1057-1058	7	,	head	0	6	
0085-001	1057-1058	8	ὄψιν	relation	APOS	OBJ_AP	
0085-001	1057-1058	8	ὄψιν	head	4	7	
0085-001	1060	1	τίνα	postag	p-s---ca-	a-s---ma-	
0085-001	1060	3	με	postag	p1s---ca-	p-s---ma-	
0085-001	1061	1	τὰ	postag	l-p---na-	p-p---na-	
0085-001	1061	3	μηδὲν	postag	p-s---na-	n-s---na-	
0085-001	1061	3	μηδὲν	relation	ADV	AuxZ	
0085-001	1061	6	[0]	lemma	_	/	
0085-001		8	ὅσπερ	lemma	ὅσπερ	ὅς	
0085-001		1	καὶ	postag	d--------	c--------	
